timestamp,open,high,low,close
2024-09-02,0.27352,0.27452,0.27243,0.2739
2024-09-03,0.27307,0.27395,0.26959,0.27032
2024-09-04,0.27045,0.27112,0.2679,0.26996
2024-09-05,0.26996,0.27118,0.26879,0.26957
2024-09-06,0.26968,0.27035,0.26716,0.2678
2024-09-09,0.26755,0.26831,0.26481,0.26582
2024-09-10,0.26549,0.26618,0.26411,0.26528
2024-09-11,0.26534,0.26583,0.26383,0.26455
2024-09-12,0.26472,0.2685,0.264,0.26799
2024-09-13,0.2682,0.26968,0.2675,0.26886
2024-09-16,0.26883,0.26945,0.266,0.26669
2024-09-17,0.26686,0.26711,0.26296,0.26354
2024-09-18,0.26399,0.26558,0.26352,0.26356
2024-09-19,0.26354,0.2665,0.26318,0.26525
2024-09-20,0.26598,0.26642,0.26317,0.26388
2024-09-23,0.26369,0.26619,0.2626,0.26367
2024-09-24,0.26346,0.26616,0.26275,0.2657
2024-09-25,0.2655,0.26742,0.26476,0.26699
2024-09-26,0.26699,0.27104,0.26659,0.27008
2024-09-27,0.26968,0.27047,0.26737,0.26744
2024-09-30,0.27022,0.27056,0.26742,0.26788
2024-10-01,0.26789,0.26887,0.26401,0.26531
2024-10-02,0.26524,0.26609,0.26279,0.26412
2024-10-03,0.26419,0.26419,0.26166,0.26219
2024-10-04,0.26219,0.26298,0.26056,0.26195
2024-10-07,0.26193,0.26416,0.26143,0.26303
2024-10-08,0.26309,0.26589,0.26255,0.26526
2024-10-09,0.26521,0.26662,0.26399,0.26517
2024-10-10,0.26509,0.26582,0.26404,0.26536
2024-10-11,0.26546,0.26622,0.26451,0.26549
2024-10-14,0.26576,0.26607,0.26417,0.26515
2024-10-15,0.26515,0.26722,0.26501,0.26595
2024-10-16,0.26595,0.26605,0.26439,0.26537
2024-10-17,0.26544,0.26784,0.26408,0.26781
2024-10-18,0.26781,0.26956,0.26732,0.26859
2024-10-21,0.2683,0.2693,0.26371,0.26387
2024-10-22,0.26378,0.26532,0.26322,0.26478
2024-10-23,0.26433,0.26446,0.26228,0.26288
2024-10-24,0.26325,0.26457,0.26244,0.26403
2024-10-25,0.26338,0.26404,0.26221,0.26375
2024-10-28,0.26734,0.26826,0.26605,0.26747
2024-10-29,0.26756,0.26878,0.26607,0.26788
2024-10-30,0.26787,0.26993,0.26732,0.26934
2024-10-31,0.26941,0.26989,0.26605,0.26685
2024-11-01,0.26682,0.26747,0.26498,0.26575
2024-11-04,0.26574,0.26714,0.26538,0.26588
2024-11-05,0.2659,0.26727,0.26554,0.26604
2024-11-06,0.26665,0.26796,0.26495,0.2673
2024-11-07,0.26732,0.26898,0.26679,0.26806
2024-11-08,0.26815,0.26867,0.26543,0.26632
2024-11-11,0.2685,0.2685,0.26579,0.26625
2024-11-12,0.26622,0.26709,0.26532,0.26539
2024-11-13,0.26574,0.26741,0.26496,0.266
2024-11-14,0.26637,0.2676,0.26532,0.26697
2024-11-15,0.26681,0.26755,0.2659,0.26634
2024-11-18,0.2671,0.268,0.26647,0.26745
2024-11-19,0.26734,0.26791,0.26576,0.26647
2024-11-20,0.2666,0.26768,0.26612,0.26684
2024-11-21,0.26697,0.26921,0.26645,0.26857
2024-11-22,0.26865,0.26997,0.26761,0.26954
2024-11-25,0.26938,0.27427,0.26897,0.27393
2024-11-26,0.27396,0.27501,0.27306,0.27366
2024-11-27,0.27367,0.27447,0.27227,0.27277
2024-11-28,0.27274,0.27416,0.27255,0.27303
2024-11-29,0.27303,0.27524,0.27279,0.27493
2024-12-02,0.2746,0.27512,0.27299,0.27303
2024-12-03,0.27303,0.27629,0.27303,0.27588
2024-12-04,0.27508,0.27763,0.27504,0.27628
2024-12-05,0.27583,0.27787,0.2757,0.27717
2024-12-06,0.27716,0.27919,0.27677,0.27883
2024-12-09,0.27885,0.28095,0.27852,0.27978
2024-12-10,0.27978,0.28042,0.2775,0.27853
2024-12-11,0.27869,0.27941,0.27722,0.27874
2024-12-12,0.27874,0.28012,0.27777,0.27846
2024-12-13,0.27879,0.27942,0.27645,0.27719
2024-12-16,0.27756,0.27869,0.2756,0.27828
2024-12-17,0.27824,0.27867,0.27662,0.27746
2024-12-18,0.27745,0.2788,0.2758,0.27683
2024-12-19,0.27773,0.27813,0.27311,0.27395
2024-12-20,0.27356,0.27464,0.27139,0.27363
2024-12-23,0.27377,0.2749,0.27168,0.27215
2024-12-24,0.27215,0.27405,0.27129,0.27371
2024-12-25,0.27368,0.27435,0.27345,0.27435
2024-12-26,0.27368,0.27403,0.27171,0.27266
2024-12-27,0.2728,0.27329,0.27019,0.27077
2024-12-30,0.27077,0.27395,0.27077,0.27353
2024-12-31,0.27353,0.27466,0.2726,0.27462
2025-01-01,0.27397,0.27406,0.27359,0.27397
2025-01-02,0.27397,0.27454,0.27269,0.27332
2025-01-03,0.27332,0.27402,0.27234,0.27371
2025-01-06,0.2739,0.27547,0.27276,0.27527
2025-01-07,0.27472,0.27587,0.27262,0.27329
2025-01-08,0.27349,0.27436,0.27125,0.27262
2025-01-09,0.27286,0.27323,0.27147,0.27264
2025-01-10,0.27225,0.27332,0.26999,0.27054
2025-01-13,0.27069,0.27515,0.27069,0.2751
2025-01-14,0.2751,0.27574,0.27383,0.27475
2025-01-15,0.27457,0.27702,0.27364,0.27635
2025-01-16,0.27645,0.27703,0.27488,0.27645
2025-01-17,0.27583,0.28063,0.27552,0.28002
2025-01-20,0.28,0.28034,0.27836,0.27965
2025-01-21,0.27946,0.28125,0.27795,0.28065
2025-01-22,0.28053,0.28303,0.2801,0.28191
2025-01-23,0.28237,0.28302,0.27837,0.27862
2025-01-24,0.2786,0.28028,0.27741,0.27863
2025-01-27,0.27902,0.2795,0.27463,0.27631
2025-01-28,0.27657,0.27705,0.27491,0.27555
2025-01-29,0.27504,0.27789,0.27504,0.277
2025-01-30,0.27701,0.27935,0.27625,0.27858
2025-01-31,0.27853,0.28043,0.27807,0.27899
2025-02-03,0.27892,0.27962,0.2757,0.27874
2025-02-04,0.27888,0.28049,0.27815,0.27986
2025-02-05,0.27944,0.28208,0.27944,0.28156
2025-02-06,0.28127,0.28234,0.27993,0.28086
2025-02-07,0.28059,0.28178,0.27969,0.27989
2025-02-10,0.28043,0.28064,0.27763,0.27832
2025-02-11,0.27956,0.27956,0.27734,0.27764
2025-02-12,0.27788,0.27883,0.27679,0.27849
2025-02-13,0.27801,0.28058,0.27754,0.27995
2025-02-14,0.27971,0.28172,0.27946,0.28159
2025-02-17,0.28142,0.28162,0.28006,0.28033
2025-02-18,0.28012,0.28148,0.27941,0.28084
2025-02-19,0.28085,0.28253,0.28072,0.2816
2025-02-20,0.2814,0.28232,0.28078,0.28104
2025-02-21,0.28119,0.28138,0.2791,0.27941
2025-02-24,0.27926,0.28034,0.27863,0.27923
2025-02-25,0.27871,0.27975,0.27771,0.27845
2025-02-26,0.27844,0.28127,0.27804,0.28029
2025-02-27,0.28049,0.28167,0.27836,0.27867
2025-02-28,0.27883,0.27943,0.27587,0.27798
2025-03-03,0.27714,0.27818,0.27626,0.27687
2025-03-04,0.27685,0.27782,0.27353,0.27465
2025-03-05,0.27438,0.27714,0.27438,0.27629
2025-03-06,0.27698,0.27746,0.27537,0.27605
2025-03-07,0.27645,0.27702,0.27428,0.27583
2025-03-10,0.27473,0.27653,0.27337,0.27396
2025-03-11,0.27385,0.27486,0.27265,0.27334
2025-03-12,0.27348,0.27491,0.27254,0.27409
2025-03-13,0.274,0.27458,0.27158,0.27251
2025-03-14,0.27227,0.2741,0.27058,0.27347
2025-03-17,0.2727,0.27447,0.27174,0.27341
2025-03-18,0.27424,0.27438,0.27166,0.27205
2025-03-19,0.27209,0.27344,0.2714,0.27295
2025-03-20,0.27291,0.27331,0.27069,0.27136
2025-03-21,0.27133,0.27208,0.26819,0.26835
2025-03-24,0.26729,0.27191,0.26729,0.27097
2025-03-25,0.27102,0.27291,0.27061,0.27229
2025-03-26,0.27208,0.27356,0.26963,0.26988
2025-03-27,0.27032,0.27268,0.2692,0.27144
2025-03-28,0.27221,0.2725,0.26938,0.27026
2025-03-31,0.27022,0.27082,0.26699,0.26825
2025-04-01,0.26825,0.27059,0.26788,0.27024
2025-04-02,0.27025,0.271,0.26791,0.26815
2025-04-03,0.26792,0.27073,0.26754,0.26981
2025-04-04,0.27006,0.27054,0.26621,0.26719
2025-04-07,0.26694,0.26785,0.26237,0.26454
2025-04-08,0.26464,0.26643,0.2628,0.26399
2025-04-09,0.26399,0.26692,0.2599,0.2667
2025-04-10,0.2667,0.26747,0.26401,0.2659
